Date,City,State,Temperature_Max (°C),Temperature_Min (°C),Temperature_Avg (°C),Humidity (%),Rainfall (mm),Wind_Speed (km/h),AQI,AQI_Category,Pressure (hPa),Cloud_Cover (%)
2024-09-30,Kochi,Kerala,30.5,23.9,26.9,86.83333333333333,10.7,12.3,100,Moderate,1008.4250000000001,87.75
2024-10-01,Kochi,Kerala,29.9,24.1,26.8,88.08333333333333,1.4,16.4,100,Moderate,1007.8625000000001,59.291666666666664
2024-10-02,Kochi,Kerala,30.0,25.4,27.0,88.75,3.6,17.0,100,Moderate,1009.0625,87.625
2024-10-03,Kochi,Kerala,29.4,25.2,27.1,86.25,4.1,17.2,100,Moderate,1009.4666666666667,90.33333333333333
2024-10-04,Kochi,Kerala,29.6,25.0,27.0,88.41666666666667,6.8,12.4,100,Moderate,1009.2666666666668,99.58333333333333
2024-10-05,Kochi,Kerala,28.0,23.7,26.1,88.08333333333333,1.0,10.2,100,Moderate,1009.2291666666666,100.0
2024-10-06,Kochi,Kerala,29.1,25.0,26.4,89.08333333333333,15.9,9.7,100,Moderate,1008.6875,99.58333333333333
2024-10-07,Kochi,Kerala,28.8,24.0,25.4,90.95833333333333,23.4,17.2,100,Moderate,1009.5208333333334,99.58333333333333
2024-10-08,Kochi,Kerala,29.1,24.2,26.5,87.20833333333333,2.3,14.1,100,Moderate,1009.6708333333332,97.5
2024-10-09,Kochi,Kerala,27.7,24.4,25.9,90.83333333333333,28.9,17.5,100,Moderate,1008.4499999999999,98.375
2024-10-10,Kochi,Kerala,27.6,23.9,25.5,91.25,8.8,10.4,100,Moderate,1007.7333333333332,99.91666666666667
2024-10-11,Kochi,Kerala,27.9,24.2,25.8,89.25,15.2,15.6,100,Moderate,1007.5,100.0
2024-10-12,Kochi,Kerala,28.8,24.2,26.2,84.66666666666667,30.0,10.4,100,Moderate,1008.1999999999999,99.5
2024-10-13,Kochi,Kerala,28.6,24.3,26.3,85.08333333333333,2.9,13.6,100,Moderate,1008.5333333333333,99.83333333333333
2024-10-14,Kochi,Kerala,28.5,24.0,25.5,89.16666666666667,23.8,8.0,100,Moderate,1008.5916666666667,99.70833333333333
2024-10-15,Kochi,Kerala,26.9,23.3,25.0,91.125,21.7,11.4,100,Moderate,1008.6916666666666,100.0
2024-10-16,Kochi,Kerala,27.1,24.2,25.4,90.58333333333333,10.4,10.6,100,Moderate,1008.5083333333333,99.91666666666667
2024-10-17,Kochi,Kerala,28.2,24.4,26.0,89.08333333333333,3.5,13.7,100,Moderate,1008.3208333333333,97.91666666666667
2024-10-18,Kochi,Kerala,28.9,23.8,26.2,89.20833333333333,1.5,14.2,100,Moderate,1008.5583333333334,99.33333333333333
2024-10-19,Kochi,Kerala,28.8,24.2,26.3,87.70833333333333,2.5,12.2,100,Moderate,1009.5625,87.95833333333333
2024-10-20,Kochi,Kerala,29.6,24.4,26.8,87.625,0.4,10.8,100,Moderate,1009.7541666666666,93.45833333333333
2024-10-21,Kochi,Kerala,28.5,24.3,26.4,89.70833333333333,20.9,9.2,100,Moderate,1009.8208333333333,97.79166666666667
2024-10-22,Kochi,Kerala,29.6,24.9,27.0,88.66666666666667,1.1,7.3,100,Moderate,1009.8000000000001,92.08333333333333
2024-10-23,Kochi,Kerala,29.4,23.7,26.1,89.45833333333333,13.8,12.0,100,Moderate,1009.6125000000001,81.25
2024-10-24,Kochi,Kerala,28.4,23.2,25.4,92.08333333333333,20.7,18.3,100,Moderate,1009.9333333333334,99.66666666666667
2024-10-25,Kochi,Kerala,27.0,23.8,25.1,92.875,29.6,18.7,100,Moderate,1009.9625,93.83333333333333
